symbol,factor,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
NVDA,slow_k,15,85,0.001,0.3871,4.0306999999999995,0.0814,14.5044,22.0,17.0,0.7726999999999999,4.9,0.92,-0.3528,-0.6636
NVDA,slow_k,15,86,0.001,0.39770000000000005,4.2226,0.0833,14.5044,22.0,17.0,0.7726999999999999,4.9,0.95,-0.34409999999999996,-0.6636
NVDA,slow_k,15,87,0.001,0.3909,4.098,0.0823,14.5044,22.0,17.0,0.7726999999999999,4.9,0.93,-0.34409999999999996,-0.6636
NVDA,slow_k,15,88,0.001,0.32299999999999995,2.9819999999999998,0.0735,14.5044,21.0,16.0,0.7619,4.9,0.72,-0.34409999999999996,-0.6636
NVDA,slow_k,15,89,0.001,0.2254,1.7283000000000002,0.063,14.5044,18.0,14.0,0.7778,4.9,0.47,-0.5165,-0.6636
NVDA,slow_k,15,90,0.001,0.2254,1.7283000000000002,0.063,14.5044,18.0,14.0,0.7778,4.9,0.47,-0.5165,-0.6636
NVDA,slow_k,16,60,0.001,0.22920000000000001,1.7697999999999998,0.0472,14.5044,24.0,19.0,0.7917000000000001,4.9,0.58,-0.374,-0.6636
NVDA,slow_k,16,61,0.001,0.22649999999999998,1.7405000000000002,0.0467,14.5044,24.0,19.0,0.7917000000000001,4.9,0.57,-0.377,-0.6636
NVDA,slow_k,16,62,0.001,0.23670000000000002,1.8538999999999999,0.048499999999999995,14.5044,24.0,19.0,0.7917000000000001,4.9,0.6,-0.377,-0.6636
NVDA,slow_k,16,63,0.001,0.22690000000000002,1.7447,0.0467,14.5044,24.0,19.0,0.7917000000000001,4.9,0.57,-0.377,-0.6636
NVDA,slow_k,16,64,0.001,0.2057,1.5178,0.0449,14.5044,23.0,19.0,0.8261,4.9,0.51,-0.4335,-0.6636
NVDA,slow_k,16,65,0.001,0.20929999999999999,1.555,0.0455,14.5044,23.0,19.0,0.8261,4.9,0.51,-0.4335,-0.6636
NVDA,slow_k,16,66,0.001,0.2133,1.597,0.0463,14.5044,23.0,19.0,0.8261,4.9,0.53,-0.4335,-0.6636
NVDA,slow_k,16,67,0.001,0.21969999999999998,1.6653,0.047599999999999996,14.5044,23.0,19.0,0.8261,4.9,0.54,-0.4335,-0.6636
NVDA,slow_k,16,68,0.001,0.21530000000000002,1.6188999999999998,0.046900000000000004,14.5044,23.0,18.0,0.7826000000000001,4.9,0.53,-0.4335,-0.6636
NVDA,slow_k,16,69,0.001,0.22870000000000001,1.7641,0.0493,14.5044,23.0,20.0,0.8695999999999999,4.9,0.57,-0.4335,-0.6636
NVDA,slow_k,16,70,0.001,0.23420000000000002,1.8256000000000001,0.050499999999999996,14.5044,23.0,20.0,0.8695999999999999,4.9,0.58,-0.4335,-0.6636
NVDA,slow_k,16,71,0.001,0.25129999999999997,2.0242,0.0538,14.5044,23.0,20.0,0.8695999999999999,4.9,0.62,-0.4335,-0.6636
NVDA,slow_k,16,72,0.001,0.29969999999999997,2.648,0.0622,14.5044,23.0,20.0,0.8695999999999999,4.9,0.74,-0.37329999999999997,-0.6636
