symbol,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
TSLA,-5,-9,0.001,0.46259999999999996,5.6991,0.1252,3.4126,10.0,4.0,0.4,5.0,0.69,-0.6154999999999999,-0.7363
TSLA,-5,-8,0.001,0.41490000000000005,4.6766000000000005,0.1076,3.4126,12.0,4.0,0.3333,5.0,0.63,-0.6374,-0.7363
TSLA,-5,-7,0.001,0.42479999999999996,4.8766,0.0986,3.4126,13.0,5.0,0.3846,5.0,0.65,-0.599,-0.7363
TSLA,-5,-6,0.001,0.4409,5.2174000000000005,0.0774,3.4126,14.0,6.0,0.4286,5.0,0.68,-0.5718,-0.7363
TSLA,-5,-5,0.001,0.43810000000000004,5.158099999999999,0.0676,3.4126,15.0,6.0,0.4,5.0,0.69,-0.5315,-0.7363
TSLA,-5,-4,0.001,-0.0248,-0.11800000000000001,0.0079,3.4126,15.0,8.0,0.5333,5.0,-0.09,-0.6568999999999999,-0.7363
TSLA,-5,-3,0.001,-0.0388,-0.1796,0.0012,3.4126,14.0,9.0,0.6429,5.0,-0.12,-0.6481999999999999,-0.7363
TSLA,-5,-2,0.001,0.0034000000000000002,0.0173,0.0138,3.4126,14.0,10.0,0.7143,5.0,-0.03,-0.6481999999999999,-0.7363
TSLA,-5,-1,0.001,-0.0088,-0.0434,0.0121,3.4126,13.0,9.0,0.6923,5.0,-0.06,-0.6625,-0.7363
TSLA,-5,0,0.001,0.0426,0.2318,0.0302,3.4126,13.0,9.0,0.6923,5.0,0.04,-0.6528,-0.7363
TSLA,-5,1,0.001,0.0705,0.40630000000000005,0.04,3.4126,13.0,9.0,0.6923,5.0,0.1,-0.6188,-0.7363
TSLA,-5,2,0.001,0.057699999999999994,0.32420000000000004,0.0355,3.4126,13.0,9.0,0.6923,5.0,0.07,-0.6188,-0.7363
TSLA,-5,3,0.001,0.09949999999999999,0.6072,0.0533,3.4126,13.0,9.0,0.6923,5.0,0.15,-0.6188,-0.7363
TSLA,-5,4,0.001,0.135,0.8839,0.0668,3.4126,13.0,9.0,0.6923,5.0,0.21,-0.618,-0.7363
TSLA,-5,5,0.001,0.1075,0.6665000000000001,0.060599999999999994,3.4126,12.0,7.0,0.5832999999999999,5.0,0.16,-0.618,-0.7363
TSLA,-5,6,0.001,0.201,1.5004,0.09849999999999999,3.4126,12.0,8.0,0.6667000000000001,5.0,0.32,-0.6234000000000001,-0.7363
TSLA,-5,7,0.001,0.155,1.0564,0.09300000000000001,3.4126,10.0,6.0,0.6,5.0,0.23,-0.6144,-0.7363
TSLA,-5,8,0.001,0.18059999999999998,1.2944,0.1066,3.4126,10.0,6.0,0.6,5.0,0.28,-0.6059,-0.7363
TSLA,-5,9,0.001,0.145,0.9689,0.0993,3.4126,9.0,5.0,0.5556,5.0,0.21,-0.64,-0.7363
TSLA,-5,10,0.001,0.2139,1.6369,0.1333,3.4126,9.0,7.0,0.7778,5.0,0.33,-0.5885,-0.7363
TSLA,-4,-10,0.001,0.3176,2.9745,0.0709,3.4126,10.0,3.0,0.3,5.0,0.46,-0.6942,-0.7363
TSLA,-4,-9,0.001,0.4399,5.196000000000001,0.11560000000000001,3.4126,10.0,3.0,0.3,5.0,0.66,-0.6243,-0.7363
TSLA,-4,-8,0.001,0.35229999999999995,3.5252999999999997,0.0739,3.4126,12.0,4.0,0.3333,5.0,0.54,-0.6943,-0.7363
TSLA,-4,-7,0.001,0.35700000000000004,3.6049,0.0652,3.4126,13.0,5.0,0.3846,5.0,0.55,-0.6618999999999999,-0.7363
TSLA,-4,-6,0.001,0.3641,3.7277,0.0527,3.4126,14.0,5.0,0.35710000000000003,5.0,0.56,-0.639,-0.7363
TSLA,-4,-5,0.001,0.3615,3.6825,0.0461,3.4126,15.0,5.0,0.3333,5.0,0.57,-0.605,-0.7363
TSLA,-4,-4,0.001,0.4093,4.5654,0.0519,3.4126,15.0,4.0,0.2667,5.0,0.65,-0.5858,-0.7363
TSLA,-4,-3,0.001,-0.0695,-0.3024,-0.01,3.4126,14.0,7.0,0.5,5.0,-0.18,-0.6481999999999999,-0.7363
TSLA,-4,-2,0.001,-0.0286,-0.1349,0.0022,3.4126,14.0,9.0,0.6429,5.0,-0.1,-0.6481999999999999,-0.7363
TSLA,-4,-1,0.001,-0.042699999999999995,-0.1962,-0.0018,3.4126,13.0,9.0,0.6923,5.0,-0.12,-0.6625,-0.7363
TSLA,-4,0,0.001,0.0069,0.0351,0.016200000000000003,3.4126,13.0,9.0,0.6923,5.0,-0.03,-0.6528,-0.7363
TSLA,-4,1,0.001,0.034,0.1818,0.0256,3.4126,13.0,9.0,0.6923,5.0,0.03,-0.6188,-0.7363
TSLA,-4,2,0.001,0.0216,0.1127,0.0215,3.4126,13.0,8.0,0.6154,5.0,0.0,-0.6188,-0.7363
TSLA,-4,3,0.001,0.061900000000000004,0.3505,0.0392,3.4126,13.0,8.0,0.6154,5.0,0.08,-0.6188,-0.7363
TSLA,-4,4,0.001,0.0962,0.583,0.053,3.4126,13.0,8.0,0.6154,5.0,0.14,-0.618,-0.7363
TSLA,-4,5,0.001,0.0793,0.46520000000000006,0.0501,3.4126,12.0,7.0,0.5832999999999999,5.0,0.11,-0.618,-0.7363
TSLA,-4,6,0.001,0.1705,1.1984000000000001,0.0866,3.4126,12.0,8.0,0.6667000000000001,5.0,0.26,-0.6234000000000001,-0.7363
TSLA,-4,7,0.001,0.13019999999999998,0.8445,0.0809,3.4126,10.0,6.0,0.6,5.0,0.19,-0.6144,-0.7363
TSLA,-4,8,0.001,0.1552,1.058,0.094,3.4126,10.0,6.0,0.6,5.0,0.23,-0.6059,-0.7363
TSLA,-4,9,0.001,0.12369999999999999,0.7925,0.08689999999999999,3.4126,9.0,5.0,0.5556,5.0,0.18,-0.64,-0.7363
TSLA,-4,10,0.001,0.1913,1.4006,0.1206,3.4126,9.0,7.0,0.7778,5.0,0.29,-0.5885,-0.7363
TSLA,-3,-10,0.001,0.3057,2.7979000000000003,0.0661,3.4126,10.0,3.0,0.3,5.0,0.44,-0.7037,-0.7363
TSLA,-3,-9,0.001,0.4269,4.9207,0.1108,3.4126,10.0,3.0,0.3,5.0,0.64,-0.6286,-0.7363
TSLA,-3,-8,0.001,0.4003,4.3898,0.0977,3.4126,11.0,3.0,0.2727,5.0,0.62,-0.6233,-0.7363
TSLA,-3,-7,0.001,0.39270000000000005,4.244,0.08220000000000001,3.4126,12.0,4.0,0.3333,5.0,0.61,-0.5976,-0.7363
TSLA,-3,-6,0.001,0.3946,4.2802999999999995,0.0659,3.4126,13.0,5.0,0.3846,5.0,0.62,-0.5785,-0.7363
TSLA,-3,-5,0.001,0.38189999999999996,4.0442,0.0554,3.4126,14.0,5.0,0.35710000000000003,5.0,0.61,-0.5552,-0.7363
TSLA,-3,-4,0.001,0.4274,4.9319999999999995,0.0608,3.4126,14.0,4.0,0.2857,5.0,0.69,-0.5385,-0.7363
TSLA,-3,-3,0.001,0.4675,5.8135,0.07629999999999999,3.4126,14.0,5.0,0.35710000000000003,5.0,0.76,-0.5003,-0.7363
TSLA,-3,-2,0.001,-0.055099999999999996,-0.2468,-0.0058,3.4126,14.0,9.0,0.6429,5.0,-0.15,-0.6785,-0.7363
TSLA,-3,-1,0.001,-0.0645,-0.28350000000000003,-0.008199999999999999,3.4126,13.0,8.0,0.6154,5.0,-0.16,-0.6916,-0.7363
TSLA,-3,0,0.001,-0.016,-0.0774,0.009300000000000001,3.4126,13.0,9.0,0.6923,5.0,-0.07,-0.6827,-0.7363
TSLA,-3,1,0.001,0.0104,0.0533,0.018500000000000003,3.4126,13.0,9.0,0.6923,5.0,-0.02,-0.6516,-0.7363
TSLA,-3,2,0.001,-0.0016,-0.008199999999999999,0.0141,3.4126,13.0,9.0,0.6923,5.0,-0.04,-0.6516,-0.7363
TSLA,-3,3,0.001,0.0378,0.20370000000000002,0.0323,3.4126,13.0,9.0,0.6923,5.0,0.03,-0.6516,-0.7363
TSLA,-3,4,0.001,0.0712,0.41100000000000003,0.046,3.4126,13.0,9.0,0.6923,5.0,0.09,-0.6509,-0.7363
TSLA,-3,5,0.001,0.0588,0.331,0.0437,3.4126,12.0,7.0,0.5832999999999999,5.0,0.07,-0.6509,-0.7363
TSLA,-3,6,0.001,0.1483,0.9971,0.0809,3.4126,12.0,8.0,0.6667000000000001,5.0,0.22,-0.6557999999999999,-0.7363
TSLA,-3,7,0.001,0.11599999999999999,0.7318000000000001,0.0784,3.4126,10.0,6.0,0.6,5.0,0.16,-0.6476000000000001,-0.7363
TSLA,-3,8,0.001,0.1407,0.9322,0.0917,3.4126,10.0,6.0,0.6,5.0,0.21,-0.6397999999999999,-0.7363
TSLA,-3,9,0.001,0.1097,0.6829000000000001,0.08410000000000001,3.4126,9.0,5.0,0.5556,5.0,0.15,-0.6709999999999999,-0.7363
TSLA,-3,10,0.001,0.1764,1.2538,0.11779999999999999,3.4126,9.0,7.0,0.7778,5.0,0.26,-0.624,-0.7363
TSLA,-2,-10,0.001,0.2532,2.0934,0.0379,3.4126,10.0,3.0,0.3,5.0,0.36,-0.7447,-0.7363
TSLA,-2,-9,0.001,0.3696,3.8225,0.0827,3.4126,10.0,3.0,0.3,5.0,0.55,-0.6531,-0.7363
TSLA,-2,-8,0.001,0.34409999999999996,3.3901,0.0719,3.4126,11.0,3.0,0.2727,5.0,0.53,-0.6114,-0.7363
TSLA,-2,-7,0.001,0.3321,3.1981,0.0608,3.4126,12.0,3.0,0.25,5.0,0.51,-0.6358,-0.7363
TSLA,-2,-6,0.001,0.33590000000000003,3.2582,0.046799999999999994,3.4126,13.0,5.0,0.3846,5.0,0.52,-0.6078,-0.7363
TSLA,-2,-5,0.001,0.3237,3.0677999999999996,0.037000000000000005,3.4126,14.0,5.0,0.35710000000000003,5.0,0.51,-0.5556,-0.7363
TSLA,-2,-4,0.001,0.36729999999999996,3.7837,0.0424,3.4126,14.0,4.0,0.2857,5.0,0.59,-0.5333,-0.7363
TSLA,-2,-3,0.001,0.4057,4.4946,0.057800000000000004,3.4126,14.0,5.0,0.35710000000000003,5.0,0.66,-0.48450000000000004,-0.7363
TSLA,-2,-2,0.001,0.4439,5.282100000000001,0.059000000000000004,3.4126,16.0,7.0,0.4375,5.0,0.73,-0.4501,-0.7363
TSLA,-2,-1,0.001,-0.081,-0.3447,-0.013600000000000001,3.4126,14.0,9.0,0.6429,5.0,-0.19,-0.6916,-0.7363
TSLA,-2,0,0.001,-0.045,-0.2059,-0.0024,3.4126,13.0,8.0,0.6154,5.0,-0.12,-0.6827,-0.7363
TSLA,-2,1,0.001,-0.0194,-0.0933,0.0068000000000000005,3.4126,13.0,9.0,0.6923,5.0,-0.07,-0.6516,-0.7363
TSLA,-2,2,0.001,-0.0311,-0.1463,0.0024,3.4126,13.0,8.0,0.6154,5.0,-0.1,-0.6516,-0.7363
TSLA,-2,3,0.001,0.0070999999999999995,0.0361,0.0202,3.4126,13.0,9.0,0.6923,5.0,-0.02,-0.6516,-0.7363
TSLA,-2,4,0.001,0.039599999999999996,0.2145,0.0336,3.4126,13.0,9.0,0.6923,5.0,0.04,-0.6509,-0.7363
TSLA,-2,5,0.001,0.041299999999999996,0.22460000000000002,0.0361,3.4126,12.0,7.0,0.5832999999999999,5.0,0.04,-0.6509,-0.7363
TSLA,-2,6,0.001,0.1293,0.8373999999999999,0.0731,3.4126,12.0,8.0,0.6667000000000001,5.0,0.19,-0.6557999999999999,-0.7363
TSLA,-2,7,0.001,0.1058,0.6539,0.0722,3.4126,10.0,6.0,0.6,5.0,0.15,-0.6476000000000001,-0.7363
