symbol,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
MSFT,-7,2,0.001,0.060700000000000004,0.34299999999999997,0.0613,1.5511000000000001,5.0,5.0,1.0,5.0,0.23,-0.14529999999999998,-0.3715
MSFT,-7,3,0.001,0.07,0.40270000000000006,0.0702,1.5511000000000001,5.0,5.0,1.0,5.0,0.27,-0.14529999999999998,-0.3715
MSFT,-7,4,0.001,0.0706,0.4065,0.0709,1.5511000000000001,5.0,5.0,1.0,5.0,0.27,-0.14529999999999998,-0.3715
MSFT,-7,5,0.001,0.047400000000000005,0.2608,0.062,1.5511000000000001,4.0,3.0,0.75,5.0,0.12,-0.23010000000000003,-0.3715
MSFT,-7,6,0.001,0.0507,0.2807,0.06559999999999999,1.5511000000000001,4.0,3.0,0.75,5.0,0.14,-0.23010000000000003,-0.3715
MSFT,-7,7,0.001,0.0592,0.3336,0.0764,1.5511000000000001,4.0,3.0,0.75,5.0,0.18,-0.23010000000000003,-0.3715
MSFT,-7,8,0.001,0.053,0.2945,0.0906,1.5511000000000001,3.0,3.0,1.0,5.0,0.14,-0.3177,-0.3715
MSFT,-7,9,0.001,0.036000000000000004,0.1937,0.09269999999999999,1.5511000000000001,2.0,2.0,1.0,5.0,0.06,-0.3177,-0.3715
MSFT,-7,10,0.001,0.057800000000000004,0.3243,0.1536,1.5511000000000001,2.0,2.0,1.0,5.0,0.14,-0.3177,-0.3715
MSFT,-6,-10,0.001,0.191,1.3976,,1.5511000000000001,1.0,0.0,0.0,5.0,0.53,-0.3715,-0.3715
MSFT,-6,-9,0.001,0.1419,0.9425,0.0364,1.5511000000000001,4.0,1.0,0.25,5.0,0.38,-0.4133,-0.3715
MSFT,-6,-8,0.001,0.1286,0.8320000000000001,0.0282,1.5511000000000001,6.0,1.0,0.16670000000000001,5.0,0.35,-0.4657,-0.3715
MSFT,-6,-7,0.001,0.1353,0.8865999999999999,0.0342,1.5511000000000001,7.0,1.0,0.1429,5.0,0.37,-0.4705,-0.3715
