symbol,w_param,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
GOOG,7,18,69,0.001,0.0281,0.1482,0.049100000000000005,1.3621,3.0,2.0,0.6667000000000001,5.0,0.06,-0.1812,-0.446
GOOG,7,18,70,0.001,0.0351,0.18739999999999998,0.0603,1.3621,3.0,3.0,1.0,5.0,0.12,-0.1812,-0.446
GOOG,7,18,71,0.001,0.0351,0.18739999999999998,0.0603,1.3621,3.0,3.0,1.0,5.0,0.12,-0.1812,-0.446
GOOG,7,18,72,0.001,0.0383,0.20579999999999998,0.06559999999999999,1.3621,3.0,3.0,1.0,5.0,0.14,-0.1685,-0.446
GOOG,7,18,73,0.001,0.041100000000000005,0.22190000000000001,0.0701,1.3621,3.0,3.0,1.0,5.0,0.16,-0.1685,-0.446
GOOG,7,18,74,0.001,0.041100000000000005,0.22190000000000001,0.0701,1.3621,3.0,3.0,1.0,5.0,0.16,-0.1685,-0.446
GOOG,7,18,75,0.001,0.0426,0.231,0.0727,1.3621,3.0,3.0,1.0,5.0,0.17,-0.16510000000000002,-0.446
GOOG,7,18,76,0.001,0.0426,0.231,0.0727,1.3621,3.0,3.0,1.0,5.0,0.17,-0.16510000000000002,-0.446
GOOG,7,18,77,0.001,0.0398,0.2143,0.0931,1.3621,3.0,2.0,0.6667000000000001,5.0,0.15,-0.16510000000000002,-0.446
GOOG,7,18,78,0.001,0.0492,0.2699,0.11720000000000001,1.3621,3.0,2.0,0.6667000000000001,5.0,0.21,-0.16510000000000002,-0.446
GOOG,7,18,79,0.001,0.0492,0.2699,0.11720000000000001,1.3621,3.0,2.0,0.6667000000000001,5.0,0.21,-0.16510000000000002,-0.446
GOOG,7,18,80,0.001,-0.0318,-0.1484,-0.07,1.3621,3.0,1.0,0.3333,5.0,-0.21,-0.436,-0.446
GOOG,7,18,81,0.001,-0.0318,-0.1484,-0.07,1.3621,3.0,1.0,0.3333,5.0,-0.21,-0.436,-0.446
GOOG,7,18,82,0.001,-0.0318,-0.1484,-0.07,1.3621,3.0,1.0,0.3333,5.0,-0.21,-0.436,-0.446
GOOG,7,18,83,0.001,-0.027999999999999997,-0.1318,-0.0626,1.3621,3.0,1.0,0.3333,5.0,-0.19,-0.436,-0.446
GOOG,7,18,84,0.001,-0.006,-0.029300000000000003,0.0022,1.3621,3.0,1.0,0.3333,5.0,-0.1,-0.436,-0.446
GOOG,7,18,85,0.001,0.025,0.1309,0.0663,1.3621,3.0,1.0,0.3333,5.0,0.02,-0.436,-0.446
GOOG,7,19,55,0.001,0.0259,0.1356,0.0262,1.3621,5.0,3.0,0.6,5.0,0.08,-0.1052,-0.446
GOOG,7,19,56,0.001,0.0255,0.1334,0.0259,1.3621,5.0,3.0,0.6,5.0,0.07,-0.1052,-0.446
GOOG,7,19,57,0.001,0.0255,0.1334,0.0259,1.3621,5.0,3.0,0.6,5.0,0.07,-0.1052,-0.446
GOOG,7,19,58,0.001,0.0326,0.1734,0.0329,1.3621,5.0,4.0,0.8,5.0,0.15,-0.1052,-0.446
GOOG,7,19,59,0.001,0.008100000000000001,0.0409,0.0103,1.3621,4.0,2.0,0.5,5.0,-0.13,-0.11539999999999999,-0.446
GOOG,7,19,60,0.001,0.0088,0.0444,0.011200000000000002,1.3621,4.0,3.0,0.75,5.0,-0.13,-0.11380000000000001,-0.446
GOOG,7,19,61,0.001,0.0088,0.0444,0.011200000000000002,1.3621,4.0,3.0,0.75,5.0,-0.13,-0.11380000000000001,-0.446
GOOG,7,19,62,0.001,0.0011,0.0053,0.0021,1.3621,4.0,3.0,0.75,5.0,-0.16,-0.1882,-0.446
GOOG,7,19,63,0.001,0.0011,0.0053,0.0021,1.3621,4.0,3.0,0.75,5.0,-0.16,-0.1882,-0.446
GOOG,7,19,64,0.001,0.0155,0.0794,0.0207,1.3621,4.0,3.0,0.75,5.0,-0.04,-0.1882,-0.446
GOOG,7,19,65,0.001,0.0218,0.1131,0.0285,1.3621,4.0,3.0,0.75,5.0,0.01,-0.1882,-0.446
GOOG,7,19,66,0.001,0.0218,0.1131,0.0285,1.3621,4.0,3.0,0.75,5.0,0.01,-0.1882,-0.446
