symbol,w_param,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
TSLA,7,17,70,0.001,-0.0409,-0.18780000000000002,-0.0132,2.4175,7.0,4.0,0.5714,5.0,-0.15,-0.527,-0.7363
TSLA,7,17,71,0.001,-0.0197,-0.0943,0.0040999999999999995,2.4175,7.0,4.0,0.5714,5.0,-0.09,-0.527,-0.7363
TSLA,7,17,72,0.001,-0.0197,-0.0943,0.0040999999999999995,2.4175,7.0,4.0,0.5714,5.0,-0.09,-0.527,-0.7363
TSLA,7,17,73,0.001,-0.061399999999999996,-0.2706,-0.0356,2.4175,6.0,3.0,0.5,5.0,-0.19,-0.5703,-0.7363
TSLA,7,17,74,0.001,-0.0337,-0.15689999999999998,-0.011200000000000002,2.4175,6.0,3.0,0.5,5.0,-0.12,-0.5444,-0.7363
TSLA,7,17,75,0.001,-0.0501,-0.2257,-0.038900000000000004,2.4175,5.0,2.0,0.4,5.0,-0.16,-0.5816,-0.7363
TSLA,7,17,76,0.001,-0.0501,-0.2257,-0.038900000000000004,2.4175,5.0,2.0,0.4,5.0,-0.16,-0.5816,-0.7363
TSLA,7,17,77,0.001,-0.09699999999999999,-0.3981,-0.1144,2.4175,4.0,0.0,0.0,5.0,-0.26,-0.6065,-0.7363
TSLA,7,17,78,0.001,-0.08259999999999999,-0.34909999999999997,-0.09630000000000001,2.4175,4.0,0.0,0.0,5.0,-0.22,-0.5745,-0.7363
TSLA,7,17,79,0.001,-0.08259999999999999,-0.34909999999999997,-0.09630000000000001,2.4175,4.0,0.0,0.0,5.0,-0.22,-0.5745,-0.7363
TSLA,7,17,80,0.001,-0.0737,-0.317,-0.08439999999999999,2.4175,4.0,1.0,0.25,5.0,-0.2,-0.5745,-0.7363
TSLA,7,17,81,0.001,-0.0737,-0.317,-0.08439999999999999,2.4175,4.0,1.0,0.25,5.0,-0.2,-0.5745,-0.7363
TSLA,7,17,82,0.001,-0.0737,-0.317,-0.08439999999999999,2.4175,4.0,1.0,0.25,5.0,-0.2,-0.5745,-0.7363
TSLA,7,17,83,0.001,-0.032799999999999996,-0.1531,-0.0274,2.4175,4.0,2.0,0.5,5.0,-0.11,-0.5475,-0.7363
TSLA,7,17,84,0.001,-0.025,-0.1186,-0.017,2.4175,4.0,2.0,0.5,5.0,-0.1,-0.5475,-0.7363
TSLA,7,17,85,0.001,-0.0044,-0.0216,0.0033,2.4175,4.0,2.0,0.5,5.0,-0.05,-0.527,-0.7363
TSLA,7,18,55,0.001,0.0512,0.2823,0.027000000000000003,2.4175,11.0,7.0,0.6364,5.0,0.1,-0.3839,-0.7363
TSLA,7,18,56,0.001,0.061500000000000006,0.34600000000000003,0.0322,2.4175,11.0,7.0,0.6364,5.0,0.13,-0.3839,-0.7363
TSLA,7,18,57,0.001,0.0096,0.048499999999999995,0.0111,2.4175,10.0,5.0,0.5,5.0,-0.03,-0.3839,-0.7363
TSLA,7,18,58,0.001,0.0096,0.048499999999999995,0.0111,2.4175,10.0,5.0,0.5,5.0,-0.03,-0.3839,-0.7363
TSLA,7,18,59,0.001,0.023799999999999998,0.1241,0.018500000000000003,2.4175,10.0,5.0,0.5,5.0,0.01,-0.3839,-0.7363
TSLA,7,18,60,0.001,0.023799999999999998,0.1241,0.018500000000000003,2.4175,10.0,5.0,0.5,5.0,0.01,-0.3839,-0.7363
TSLA,7,18,61,0.001,0.0262,0.1376,0.019799999999999998,2.4175,10.0,5.0,0.5,5.0,0.02,-0.3839,-0.7363
TSLA,7,18,62,0.001,-0.0347,-0.1611,0.0007000000000000001,2.4175,9.0,5.0,0.5556,5.0,-0.16,-0.527,-0.7363
TSLA,7,18,63,0.001,-0.0288,-0.1354,0.0034000000000000002,2.4175,9.0,5.0,0.5556,5.0,-0.14,-0.527,-0.7363
TSLA,7,18,64,0.001,-0.0361,-0.1674,-0.005600000000000001,2.4175,8.0,5.0,0.625,5.0,-0.15,-0.527,-0.7363
TSLA,7,18,65,0.001,-0.029500000000000002,-0.1383,-0.0019,2.4175,8.0,5.0,0.625,5.0,-0.13,-0.527,-0.7363
TSLA,7,18,66,0.001,-0.029500000000000002,-0.1383,-0.0019,2.4175,8.0,5.0,0.625,5.0,-0.13,-0.527,-0.7363
TSLA,7,18,67,0.001,-0.029500000000000002,-0.1383,-0.0019,2.4175,8.0,5.0,0.625,5.0,-0.13,-0.527,-0.7363
TSLA,7,18,68,0.001,-0.029500000000000002,-0.1383,-0.0019,2.4175,8.0,5.0,0.625,5.0,-0.13,-0.527,-0.7363
TSLA,7,18,69,0.001,-0.0281,-0.1322,-0.0005,2.4175,8.0,5.0,0.625,5.0,-0.11,-0.527,-0.7363
TSLA,7,18,70,0.001,-0.0281,-0.1322,-0.0005,2.4175,8.0,5.0,0.625,5.0,-0.11,-0.527,-0.7363
TSLA,7,18,71,0.001,-0.0066,-0.0323,0.0144,2.4175,8.0,5.0,0.625,5.0,-0.06,-0.527,-0.7363
TSLA,7,18,72,0.001,-0.0066,-0.0323,0.0144,2.4175,8.0,5.0,0.625,5.0,-0.06,-0.527,-0.7363
TSLA,7,18,73,0.001,-0.0397,-0.18280000000000002,-0.0095,2.4175,7.0,4.0,0.5714,5.0,-0.14,-0.527,-0.7363
TSLA,7,18,74,0.001,-0.011399999999999999,-0.0554,0.0111,2.4175,7.0,4.0,0.5714,5.0,-0.07,-0.527,-0.7363
TSLA,7,18,75,0.001,-0.0218,-0.1038,-0.0024,2.4175,6.0,3.0,0.5,5.0,-0.09,-0.527,-0.7363
TSLA,7,18,76,0.001,-0.0218,-0.1038,-0.0024,2.4175,6.0,3.0,0.5,5.0,-0.09,-0.527,-0.7363
TSLA,7,18,77,0.001,-0.0701,-0.3034,-0.0554,2.4175,5.0,1.0,0.2,5.0,-0.2,-0.5683,-0.7363
TSLA,7,18,78,0.001,-0.0553,-0.24670000000000003,-0.0414,2.4175,5.0,1.0,0.2,5.0,-0.16,-0.5683,-0.7363
TSLA,7,18,79,0.001,-0.0553,-0.24670000000000003,-0.0414,2.4175,5.0,1.0,0.2,5.0,-0.16,-0.5683,-0.7363
