symbol,w_param,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
AMZN,7,20,72,0.001,0.0775,0.45020000000000004,0.056600000000000004,0.3787,7.0,5.0,0.7143,5.0,0.25,-0.2194,-0.5615
AMZN,7,20,73,0.001,0.0824,0.4829,0.06,0.3787,7.0,5.0,0.7143,5.0,0.27,-0.2194,-0.5615
AMZN,7,20,74,0.001,0.0824,0.4829,0.06,0.3787,7.0,5.0,0.7143,5.0,0.27,-0.2194,-0.5615
AMZN,7,20,75,0.001,0.09849999999999999,0.5966,0.0719,0.3787,7.0,5.0,0.7143,5.0,0.31,-0.2194,-0.5615
AMZN,7,20,76,0.001,0.09849999999999999,0.5966,0.0719,0.3787,7.0,5.0,0.7143,5.0,0.31,-0.2194,-0.5615
AMZN,7,20,77,0.001,0.1073,0.6611,0.0781,0.3787,7.0,5.0,0.7143,5.0,0.34,-0.2194,-0.5615
AMZN,7,20,78,0.001,0.1144,0.7147,0.08259999999999999,0.3787,7.0,6.0,0.8571,5.0,0.37,-0.2194,-0.5615
AMZN,7,20,79,0.001,0.0886,0.5256000000000001,0.0776,0.3787,6.0,5.0,0.8332999999999999,5.0,0.26,-0.264,-0.5615
AMZN,7,20,80,0.001,0.0547,0.3037,0.0677,0.3787,5.0,3.0,0.6,5.0,0.11,-0.4464,-0.5615
AMZN,7,20,81,0.001,0.0575,0.3211,0.0705,0.3787,5.0,3.0,0.6,5.0,0.12,-0.4464,-0.5615
AMZN,7,20,82,0.001,-0.010700000000000001,-0.052000000000000005,0.0264,0.3787,3.0,1.0,0.3333,5.0,-0.09,-0.5573,-0.5615
AMZN,7,20,83,0.001,-0.010700000000000001,-0.052000000000000005,0.0264,0.3787,3.0,1.0,0.3333,5.0,-0.09,-0.5573,-0.5615
AMZN,7,20,84,0.001,-0.0158,-0.07629999999999999,-0.3221,0.3787,2.0,0.0,0.0,5.0,-0.11,-0.5573,-0.5615
AMZN,7,20,85,0.001,-0.0158,-0.07629999999999999,-0.3221,0.3787,2.0,0.0,0.0,5.0,-0.11,-0.5573,-0.5615
